,date,name,title_text,content_text,link
132,8.dez.2019 às 16h47,Folha de S.Paulo - Cotidiano,"Uma semana após mortes, baile em Paraisópolis tem homenagem e clima tenso","Em uma ocasião, sua amiga foi atingida por um disparo de bala de borracha na coxa. “Mas ainda não era época de todo mundo ter celular e filmar. Então ninguém acreditava.” ...",https://www1.folha.uol.com.br/cotidiano/2019/12/uma-semana-apos-mortes-baile-em-paraisopolis-tem-homenagem-e-clima-tenso.shtml
133,6.dez.2019 às 2h00,Folha de S.Paulo - Cotidiano,Ações da polícia contra bailes funk acumulam abusos em SP,"Em 2013, uma estudante de 17 anos ficou cega depois de levar um tiro de bala de borracha no olho em Paraisópolis numa dispersão a baile funk. ...",https://www1.folha.uol.com.br/cotidiano/2019/12/acoes-da-policia-contra-bailes-funk-acumulam-abusos-em-sp.shtml
134,4.dez.2019 às 2h15,Agora - São Paulo,Garota que diz ter sido agredida por PM levou 50 pontos,"""Ela afirmou foi ter ouvido bombas atiradas pela PM e também tiros de bala de borracha"", disse a mãe.  ...",https://agora.folha.uol.com.br/sao-paulo/2019/12/garota-que-diz-ter-sido-agredida-por-pm-levou-50-pontos.shtml
135,3.dez.2019 às 2h00,Folha - Colunistas - Pablo Ortellado,Até quando?,de borracha e recomendem estabelecer rotas de fuga seguras para a dispersão.  ...,https://www1.folha.uol.com.br/colunas/pablo-ortellado/2019/12/ate-quando.shtml
136,1º.dez.2019 às 21h08,Folha de S.Paulo - Cotidiano,"Com funk e gritos de 'assassinos', moradores de Paraisópolis protestam contra PM","Rafael dos Santos, 29, vendia cachorro quente na festa quando foi atingido por uma bala de borracha. ""Meu carrinho chegou a cair no chão e as pessoas me ajudaram"", disse. ...",https://www1.folha.uol.com.br/cotidiano/2019/12/com-funk-e-gritos-de-assassinos-moradores-de-paraisopolis-protestam-contra-pm.shtml
137,1º.dez.2019 às 19h58,Folha de S.Paulo - Cotidiano,Baile funk de Paraisópolis reúne 5.000 nas ruas e movimenta o comércio do bairro,"“Eles chegam jogando bomba de gás e dando tiro de [bala de] borracha.”
""A polícia está com uma ação de matar mesmo”, diz Felipe Santos, 17, morador e estudante de ensino médio. ...",https://www1.folha.uol.com.br/cotidiano/2019/12/baile-funk-de-paraisopolis-reune-5-mil-nas-ruas-e-movimenta-o-comercio-do-bairro.shtml
138,1º.dez.2019 às 17h40,Folha de S.Paulo - Cotidiano,"PM encurralou multidão em vielas onde houve pisoteamento, indicam relatos e vídeos","Rafael dos Santos, 29, vendia cachorro quente na festa quando foi atingido por uma bala de borracha. ""Chegaram dando tiro, jogando bomba. ...",https://www1.folha.uol.com.br/cotidiano/2019/12/pm-encurralou-multidao-em-vielas-onde-houve-pisoteamento-indicam-relatos-e-videos.shtml
139,1º.dez.2019 às 17h17,Agora - São Paulo,"Há um ano, três pessoas morreram pisoteadas em baile funk em Guarulhos","OUTRAS OCORRÊNCIAS
No dia 10 de novembro deste ano, uma adolescente de 16 anos ficou cega do olho esquerdo, segundo sua mãe, após ser atingida por uma bala de borracha durante a dispersão de ...",https://agora.folha.uol.com.br/sao-paulo/2019/12/ha-um-ano-tres-pessoas-morreram-pisoteadas-em-baile-funk-em-guarulhos.shtml
140,1º.dez.2019 às 12h18,Folha de S.Paulo - Cotidiano,Nove pessoas morrem pisoteadas em baile funk de Paraisópolis,"Rafael dos Santos, 29, vendia cachorro quente na festa quando foi atingido por uma bala de borracha. ""Meu carrinho chegou a cair no chão e as pessoas me ajudaram"", disse. ...",https://www1.folha.uol.com.br/cotidiano/2019/12/oito-pessoas-morrem-pisoteadas-em-baile-funk-de-paraisopolis-diz-policia.shtml
141,14.nov.2019 às 21h57,Folha de S.Paulo - Mundo,"Na Bolívia, La Paz tem dia de protestos e Santa Cruz de la Sierra volta à normalidade","“Hoje em dia essas coisas estão fáceis de enfrentar, porque só usam bala de borracha. ...",https://www1.folha.uol.com.br/mundo/2019/11/na-bolivia-la-paz-tem-dia-protestos-e-santa-cruz-de-la-sierra-volta-a-normalidade.shtml
142,12.nov.2019 às 17h50,Agora - São Paulo,Mãe diz que filha perdeu visão de um olho ao ser atingida por bala de borracha da PM,"Uma adolescente de 16 anos ficou cega do olho esquerdo, segundo sua mãe, após ser atingida por uma bala de borracha durante a dispersão de um baile funk, por volta da 1h deste domingo (10), em ...",https://agora.folha.uol.com.br/sao-paulo/2019/11/jovem-fica-cega-do-olho-esquerdo-apos-ser-atingida-por-bala-de-borracha.shtml
143,11.nov.2019 às 22h45,Folha de S.Paulo - Mundo,Evo Morales deixa a Bolívia rumo ao México,"Ao longe, ouvia-se o som de disparos de bombas de gás lacrimogêneo e tiros de bala de borracha. Segundo a imprensa local, apenas nesta segunda houve mais de 20 feridos. ...",https://www1.folha.uol.com.br/mundo/2019/11/evo-anuncia-que-deixara-a-bolivia-rumo-ao-mexico.shtml
144,11.nov.2019 às 16h50,Folha de S.Paulo - Mundo,Apoiadores de Evo tomam La Paz aos gritos de 'guerra civil',"Ao longe, ouvia-se o som de disparos de bombas de gás lacrimogêneo e tiros de bala de borracha. Segundo a imprensa local, apenas nesta segunda-feira houve mais de 20 feridos nos protestos. ...",https://www1.folha.uol.com.br/mundo/2019/11/comandante-da-policia-renuncia-na-bolivia.shtml
145,1º.nov.2019 às 17h40,Folha de S.Paulo - Mundo,Repressão violenta da polícia chilena a protestos deixa dezenas de pessoas cegas,"Em 19 de outubro, o estudante de engenharia estava na manifestação há menos de cinco minutos em Puente Alto, um bairro da classe trabalhadora, quando uma bala de borracha com núcleo de chumbo ...",https://www1.folha.uol.com.br/mundo/2019/11/repressao-violenta-da-policia-chilena-a-protestos-deixa-dezenas-de-pessoas-cegas.shtml
146,27.out.2019 às 18h39,Agora - São Paulo,Briga entre torcedores do São Paulo leva seis à prisão,Tiros de bala de borracha e bombas de gás foram utilizados pela PM para dispersar a multidão. ...,https://agora.folha.uol.com.br/sao-paulo/2019/10/briga-entre-torcedores-do-sao-paulo-leva-seis-a-prisao.shtml
147,19.out.2019 às 2h00,Folha de S.Paulo - Ilustrada,Obra mostra percalços de um coxinha sensível nos protestos de 2013,"O relacionamento do empresário com a sua filha universitária idealista estava em crise, e ele, coincidentemente, haveria de encontrá-la na manifestação, vê-la ser ferida por uma bala de borracha ...",https://www1.folha.uol.com.br/ilustrada/2019/10/obra-mostra-percalcos-de-um-coxinha-sensivel-nos-protestos-de-2013.shtml
148,13.out.2019 às 2h00,Folha de S.Paulo - Mundo,Fronteira com Colômbia vira retrato da agonia de venezuelanos por trabalho ou comida,"É com bala de borracha, mas dói”, diz Elvis Martínez, 24. Vários se aproximam da reportagem para mostrar suas feridas. Uma garota mostra as pernas roxas. ...",https://www1.folha.uol.com.br/mundo/2019/10/fronteira-com-colombia-vira-retrato-da-agonia-de-venezuelanos-por-trabalho-ou-comida.shtml
149,8.out.2019 às 18h04,Folha de S.Paulo - Cotidiano,"Procuradores denunciam tortura em presídios no Pará, e chefe de força-tarefa é afastado","Tiro de bala de borracha toda hora em cima da gente, entendeu? Tamo sendo torturado"".  ...",https://www1.folha.uol.com.br/cotidiano/2019/10/procuradores-denunciam-tortura-em-presidios-no-para-e-chefe-de-forca-tarefa-e-afastado.shtml
150,20.set.2019 às 8h00,Folha de S.Paulo - Cotidiano,PM dispara tiro de bala de borracha à queima-roupa no rosto de mulher em SP; veja vídeo,"Outra mulher foi atingida pelos disparos de bala de borracha —esta, na cintura. Ela estava com um bebê no colo. ...",https://www1.folha.uol.com.br/cotidiano/2019/09/pm-dispara-tiro-de-bala-de-borracha-a-queima-roupa-no-rosto-de-mulher-em-sp-veja-video.shtml
151,20.set.2019 às 2h00,sem name,PM dá tiro no rosto de mulher em SP,As cápsulas dos disparos de bala de borracha recolhidas pelos moradores no condomínio ...,https://fotografia.folha.uol.com.br/galerias/1645058678240087-pm-da-tiro-no-rosto-de-mulher-em-sp
152,25.ago.2019 às 2h00,Agora - São Paulo,Atirador de elite precisa fazer cálculo de física e ter resistência,"de borracha e bomba de gás), equipe de invasão e os snipers.  ...",https://agora.folha.uol.com.br/sao-paulo/2019/08/atirador-de-elite-precisa-fazer-calculo-de-fisica-e-ter-resistencia.shtml
153,20.jun.2019 às 2h00,Folha de S.Paulo - Opinião,Quando a autoridade cega,"Enquanto realizava cobertura jornalística para o Agora —jornal popular do Grupo Folha, que edita a Folha—, o repórter Alex da Silveira foi atingido por uma bala de borracha. ...",https://www1.folha.uol.com.br/opiniao/2019/06/quando-a-autoridade-cega.shtml
154,14.jun.2019 às 18h01,Folha de S.Paulo - Mercado,Cenas de violência marcam dia de paralisação nas capitais,de borracha. ...,https://www1.folha.uol.com.br/mercado/2019/06/cenas-de-violencia-marcam-dia-de-paralisacao-nas-capitais.shtml
155,14.jun.2019 às 14h39,sem name,Manifestante leva tiro de bala de borracha no rosto,"Sandro de Lima, de 44 anos, foi atingido por um tiro de bala de borracha no rosto. ...",https://aovivo.folha.uol.com.br/mercado/2019/06/14/5727-cidades-tem-protestos-contra-previdencia-acompanhe.shtml#post391036
156,6.mai.2019 às 2h00,Folha de S.Paulo - Mundo,"Contra retomada de protestos, Maduro volta a endurecer censura",Jaimes contou à Folha e a outros colegas que havia sido atingido na cara por uma bala de borracha no momento em que estava na praça Altamira transmitindo ao vivo a chegada violenta da GNB ao ...,https://www1.folha.uol.com.br/mundo/2019/05/contra-retomada-de-protestos-maduro-volta-a-endurecer-censura.shtml
157,3.mai.2019 às 2h00,Folha de S.Paulo - Mundo,Problemas de comunicação são triviais perto dos riscos reais de cobrir a crise na Venezuela,"Um deles ainda está em estado grave na clínica El Ávila, com um ferimento na testa provocado por uma bala de borracha. Os outros dois, já liberados, tiveram braços e estômago atingidos. ...",https://www1.folha.uol.com.br/mundo/2019/05/problemas-de-comunicacao-sao-triviais-perto-dos-riscos-reais-de-cobrir-a-crise-na-venezuela.shtml
158,2.mai.2019 à 1h00,Folha de S.Paulo - Mundo,"Repressão aumenta na Venezuela, e Guaidó promete ações diariamente",de borracha. ...,https://www1.folha.uol.com.br/mundo/2019/05/repressao-aumenta-na-venezuela-e-guaido-promete-acoes-diariamente.shtml
159,1º.mai.2019 às 22h24,Folha de S.Paulo - Mundo,Jovem morre em protesto anti-Maduro de 1° de Maio na Venezuela,"São eles Juan Carlos Neira (ferido na cabeça e em observação), Gregory Jaimes (ferido por um morteiro no rosto e em condição mais grave) e Rubén Brito (que levou uma bala de borracha no braço ...",https://www1.folha.uol.com.br/mundo/2019/05/jovem-morre-em-protesto-anti-maduro-de-10-de-maio-na-venezuela.shtml
160,1º.mai.2019 às 19h13,sem name,Ao menos três jornalistas ficam feridos durante repressão a ato em Caracas,"São eles Juan Carlos Neira (ferido na cabeça e em observação), Gregory Jaimes (ferido por um morteiro no rosto e em condição mais grave) e Rubén Brito (que levou uma bala de borracha no braço ...",https://aovivo.folha.uol.com.br/mundo/2019/04/30/5694-aovivo.shtml#post389490
161,5.abr.2019 às 15h37,Folha de S.Paulo - Cotidiano,Doria afasta PM que empurrou com arma aluna durante protesto em escola de Guarulhos,"Eu não sei se a arma era de verdade ou de bala de borracha, mas ele é homem, é mais forte que eu, o empurrão me machucou. ...",https://www1.folha.uol.com.br/cotidiano/2019/04/doria-afasta-pm-que-empurrou-aluna-com-arma-durante-protesto-em-escola-de-guarulhos.shtml
162,4.abr.2019 às 23h50,Folha de S.Paulo - Cotidiano,PM usa arma para empurrar aluna durante protesto em escola de Guarulhos,"Eu não sei se a arma era de verdade ou de bala de borracha, mas ele é homem, é mais forte que eu, o empurrão me machucou. ...",https://www1.folha.uol.com.br/cotidiano/2019/04/pm-usa-cano-da-arma-para-empurrar-aluna-durante-protesto-em-escola-de-guarulhos.shtml
163,4.abr.2019 às 16h36,Folha de S.Paulo - Cotidiano,Fabricante de bala de borracha aposta em protestos contra reformas,Protestos contra a reforma da Previdência e outras medidas do polêmico governo Jair Bolsonaro não são usualmente associados a oportunidade de negócios. Uma exceção pode ser encontrada na Con ...,https://www1.folha.uol.com.br/cotidiano/2019/04/fabricante-de-bala-de-borracha-aposta-em-protestos-contra-reformas.shtml
164,25.mar.2019 às 2h00,Agora - São Paulo,Homem morre em incêndio que destruiu favela na Mooca,Já a Secretaria da Segurança Pública diz não houve registro de confronto da PM — acionada às 19h do sábado — e nega que a ação tenha sido conduzida com bomba e bala de borracha. ...,https://www.agora.uol.com.br/sao-paulo/2019/03/homem-morre-em-incendio-que-destruiu-favela-na-mooca.shtml
165,24.mar.2019 às 17h09,Folha de S.Paulo - Cotidiano,Incêndio em favela na zona leste de SP deixa um homem morto,"O autônomo Soleo da Conceição Ramos, 21, tomou um tiro de bala de borracha na perna --ele já tinha marcas de balas de borracha de outros despejos. ...",https://www1.folha.uol.com.br/cotidiano/2019/03/incendio-em-favela-na-zona-leste-de-sp-deixa-um-homem-morto.shtml
166,8.mar.2019 às 19h32,Folha de S.Paulo - Cotidiano,Defensoria recebe dez denúncias de violência policial durante Carnaval de rua em SP,"Entre as vítimas neste ano está a atriz Thais Campos, 36, que levou tiros de bala de borracha na região da costela após participar do desfile do bloco Agora Vai, na Barra Funda ...",https://www1.folha.uol.com.br/cotidiano/2019/03/defensoria-recebe-dez-denuncias-de-violencia-policial-durante-carnaval-de-rua-em-sp.shtml
167,22.jan.2019 às 19h15,sem name,Policiais mediadores nos protestos,PM atira bala de borracha contra manifestante durante ato do Movimento Passe Livre ...,https://fotografia.folha.uol.com.br/galerias/nova/1623395976843270-policiais-mediadores-nos-protestos
168,8.dez.2018 às 9h23,sem name,'Coletes amarelos' protestam,Policial aponta arma de bala de borracha contra manifestantes em Paris ...,https://fotografia.folha.uol.com.br/galerias/nova/1619281959291401-coletes-amarelos-protestam-na-franca
169,23.nov.2018 à 1h00,Agora - São Paulo,Sushiman é morto por PMs ao fazer refém em restaurante,"Afirmou ainda que os PMs tentam negociar, ""sem sucesso"", e por isso usou a arma de choque, de bala de borracha e, por fim, as de fogo. ...",http://www.agora.uol.com.br/saopaulo/2018/11/1984584-sushiman-e-morto-por-pms-ao-fazer-refem-em-restaurante.shtml
170,31.out.2018 às 16h00,Folha de S.Paulo - Esporte,"Mesmo sem torcida, clássico na Argentina põe autoridades em alerta",de borracha. ...,https://www1.folha.uol.com.br/esporte/2018/10/mesmo-sem-torcida-classico-na-argentina-poe-autoridades-em-alerta.shtml
171,29.out.2018 às 17h25,Folha de S.Paulo - Mundo,México reforça segurança para impedir entrada de nova caravana,"Enfermeiros e integrantes da caravana afirmaram que a vítima foi atingida na cabeça por uma bala de borracha disparada por policiais mexicanos, que negaram a informação. ...",https://www1.folha.uol.com.br/mundo/2018/10/mexico-reforca-seguranca-para-impedir-entrada-de-nova-caravana.shtml
172,27.set.2018 às 8h00,Folha de S.Paulo - Ilustrada,Documentário expõe arbitrariedades da PM e traz elementos para reflexão,"Uma vítima é presença constante, representando assim todas elas, o fotógrafo Sérgio Silva, que perdeu a visão de um olho ao levar um tiro de bala de borracha enquanto cobria uma manifestação ...",https://www1.folha.uol.com.br/ilustrada/2018/09/documentario-expoe-arbitrariedades-da-pm-e-traz-elementos-para-reflexao.shtml
174,29.jul.2018 às 9h03,Folha de S.Paulo - Mundo,"Ícone de protesto palestino, Ahed Tamimi deixa a prisão de Israel",de borracha. ...,https://www1.folha.uol.com.br/mundo/2018/07/icone-de-protesto-palestino-ahed-tamimi-deixa-a-prisao-de-israel.shtml
176,14.jun.2018 às 2h00,Painel do Leitor - Painel do Leitor,"'Brasileiro já amadureceu para separar os problemas cotidianos da seleção', diz leitor",A primeira quando perdeu parcialmente a visão ao ser atingido por uma bala de borracha. A segunda quando a ?Justiça? lhe negou indenização. ...,https://www1.folha.uol.com.br/paineldoleitor/2018/06/brasileiro-ja-amadureceu-para-separar-os-problemas-cotidianos-da-selecao-diz-leitor.shtml
177,13.jun.2018 às 2h00,Folha de S.Paulo - Opinião,Sérgio Silva: Palavras que valem um tiro,"Eu tomei um tiro de bala de borracha no olho esquerdo.

Meu nome é Sérgio Silva. Tenho 37 anos. Nasci e cresci na periferia de São Paulo. Desde 2011, sou fotógrafo profissional. ...",https://www1.folha.uol.com.br/opiniao/2018/06/sergio-silva-palavras-que-valem-um-tiro.shtml
178,8.mai.2018 às 16h41,sem name,Entenda a disparada do dólar na Argentina,Polícia dispara bala de borracha durante protesto contra reforma previdenciária de Macri ...,https://fotografia.folha.uol.com.br/galerias/nova/1599923846599619-dolar-dispara-na-argentina
179,6.mai.2018 às 2h00,Folha de S.Paulo - Poder,Ativistas do Ocupe Estelita disputam eleição em Pernambuco,"Na reintegração de posse, em 17 de junho de 2014, ele levou quatro tiros de bala de borracha da PM. ...",https://www1.folha.uol.com.br/poder/2018/05/ativistas-do-ocupe-estelita-disputam-eleicao-em-pernambuco.shtml
180,29.abr.2018 às 17h58,Folha de S.Paulo - Poder,"'As pessoas acreditam que quem defende o Lula tem que morrer', diz advogada salva por banheiro químico","As barreiras reduziram a velocidade do projétil, que acabou deixando apenas uma marca no seu ombro, como se fosse uma bala de borracha. ...",https://www1.folha.uol.com.br/poder/2018/04/as-pessoas-acreditam-que-quem-defende-o-lula-tem-que-morrer-diz-advogada-salva-por-banheiro-quimico.shtml
181,21.mar.2018 às 12h37,Folha de S.Paulo - Mundo,Ativista adolescente palestina aceita acordo e ficará oito meses presa,a adolescente participava de um protesto após seu primo ter sido ferido por uma bala de borracha durante uma manifestação. ...,https://www1.folha.uol.com.br/mundo/2018/03/ativista-adolescente-palestina-aceita-acordo-e-ficara-oito-meses-presa.shtml
182,14.mar.2018 às 14h51,Folha de S.Paulo - Cotidiano,Ato contra previdência de SP tem confronto e professores feridos,Buonavita relata ainda ter visto pessoas passando devido o uso de bombas de efeito moral e um servidor sendo atingido por uma bala de borracha. ...,https://www1.folha.uol.com.br/cotidiano/2018/03/servidores-e-gcm-entram-em-confronto-em-protesto-contra-previdencia-de-sp.shtml
183,22.fev.2018 às 15h30,sem name,Cássio Reis - Oficial,de borracha durante uma manifestação no ano de 2000  na av Paulista ...,https://fotografia.folha.uol.com.br/galerias/nova/1593126852327229-cassio-reis-oficial
184,3.fev.2018 às 18h34,Folha de S.Paulo - Cotidiano,Linha 4 do metrô de SP fica superlotada e tem tumulto com foliões,"Em meio ao tumulto, a reportagem da Folha também ouviu sons como de tiros de bala de borracha no interior da estação. ...",https://www1.folha.uol.com.br/cotidiano/2018/02/foliao-superlota-linha-4-do-metro-de-sp-e-provoca-sistema-de-emergencia.shtml
186,16.jan.2018 às 2h00,Folha de S.Paulo - Cotidiano,Blocos se mobilizam por 'Carnaval sem bomba' em ensaios para a folia em SP,"""




Reprodução/Facebook






João Marcelo Zalkauskas, 31, mostra marca de bala de borracha após confusão no bloco MinhoQueens ...",http://www1.folha.uol.com.br/cotidiano/2018/01/1950772-blocos-se-mobilizam-por-carnaval-sem-bomba-em-ensaios-para-a-folia-em-sp.shtml
187,15.jan.2018 à 1h00,Agora - São Paulo,PM dispersa foliões com balas de borracha e bombas,"A Polícia Militar dispersou, com bombas de gás e tiros de bala de borracha, foliões que participavam do pré-Carnaval do bloco MinhoQueens, na noite de anteontem, na Bela Vista (região central ...",http://www.agora.uol.com.br/saopaulo/2018/01/1950506-pm-dispersa-folioes-com-balas-de-borracha-e-bombas.shtml
188,14.jan.2018 às 19h41,Folha de S.Paulo - Cotidiano,PM dispersa festa pré-Carnaval com bombas de gás e balas de borracha,"22, disse ter visto pessoas deixando o local com ferimentos de bala de borracha. ...",http://www1.folha.uol.com.br/cotidiano/2018/01/1950396-pm-dispersa-festa-pre-carnaval-com-bombas-de-gas-e-balas-de-borracha.shtml
189,14.jan.2018 às 2h00,Folha de S.Paulo - Mundo,Ativista adolescente vira símbolo palestino contra soldados de Israel,de borracha durante um protesto contra Israel. ...,http://www1.folha.uol.com.br/mundo/2018/01/1950337-ativista-adolescente-vira-simbolo-palestino-contra-soldados-de-israel.shtml
190,14.jan.2018 às 2h00,Folha de S.Paulo - Mundo,Advogada de adolescente palestina detida critica Israel por longa prisão,"Trata-se de uma menina de 16 anos; menos de uma hora antes, o Exército atingiu o rosto de seu primo de 14 anos com uma bala de borracha e ele ficou em coma. ...",http://www1.folha.uol.com.br/mundo/2018/01/1950339-advogada-de-adolescente-palestina-detida-critica-israel-por-longa-prisao.shtml
191,29.nov.2017 às 14h01,Folha de S.Paulo - Cotidiano,Justiça de SP nega indenização a fotógrafo que perdeu o olho em ato,"A Justiça de São Paulo negou, pela segunda vez, o pedido de indenização ao fotógrafo Sérgio Silva, que perdeu a visão em um olho após ser atingido por uma bala de borracha da PM durante protesto ...",http://www1.folha.uol.com.br/cotidiano/2017/11/1939184-justica-de-sp-nega-indenizacao-a-fotografo-que-perdeu-o-olho-em-ato.shtml
192,1º.out.2017 às 17h58,sem name,Imagens do Dia,"Polícia espanhola dispara bala de borracha durante confronto em área de votação em Barcelona; escola foi designada pelo governo catalão para ser local de voto neste domingo, na Espanha ...",https://fotografia.folha.uol.com.br/galerias/nova/1580056175084374-imagens-do-dia
193,7.ago.2017 às 2h00,Folha Blogs - Colunistas - Gregorio Duvivier,Shhh! O gigante acordou mas tá de ressaca,Bala de borracha no gigante. Bala de verdade no gigante. Põe a TV pra criminalizar o gigante. Mostra na TV o bicho furioso. ...,https://www1.folha.uol.com.br/colunas/gregorioduvivier/2017/08/1907705-shhh-o-gigante-acordou-mas-ta-de-ressaca.shtml
194,7.ago.2017 às 2h00,Folha - Colunistas - Gregorio Duvivier,Shhh! O gigante acordou mas tá de ressaca,Bala de borracha no gigante. Bala de verdade no gigante. Põe a TV pra criminalizar o gigante. Mostra na TV o bicho furioso. ...,https://www1.folha.uol.com.br/colunas/gregorioduvivier/2017/08/1907705-shhh-o-gigante-acordou-mas-ta-de-ressaca.shtml
195,4.ago.2017 às 2h00,Folha - Colunistas - Vladimir Safatle,O silêncio,"Ele usa seu braço armado para cegar estudantes com bala de borracha, atemorizar a população nas ruas com sua polícia gestora da desordem, ameaçar com punições os que entram em greve e ridicularizar ...",http://www1.folha.uol.com.br/colunas/vladimirsafatle/2017/08/1906845-o-silencio.shtml
196,27.jul.2017 às 6h17,Folha de S.Paulo - Cotidiano,Protesto de taxistas no Rio tem barricada e problemas no trânsito,"Os motoristas lançaram garrafas, morteiros e outros objetos em direção aos PMs, que responderam com bombas de gás lacrimogêneo e disparos de bala de borracha. ...",http://www1.folha.uol.com.br/cotidiano/2017/07/1904747-taxistas-fazem-protesto-contra-aplicativos-de-transporte-no-rio.shtml
197,5.jul.2017 às 2h00,Folha de S.Paulo - Cotidiano,Usuário de droga perdeu olho em ação da Polícia Militar na cracolândia de SP,"A bala de borracha disparada pelo policial militar na manhã do dia 17 de junho atingiu seu olho esquerdo, destruindo completamente seu globo ocular. ...",https://www1.folha.uol.com.br/cotidiano/2017/07/1898561-usuario-de-droga-perdeu-olho-em-acao-da-policia-militar-na-cracolandia-de-sp.shtml
198,20.jun.2017 às 2h00,Folha de S.Paulo - Cotidiano,Ações na cracolândia criam dispersão de usuários pela região central de SP,"Com os cabelos amarrados em um turbante e a barba por fazer, ela conta que dormia em um dos hotéis da antiga cracolândia quando foi surpreendida por tiros de bala de borracha no dia da ação policial ...",http://www1.folha.uol.com.br/cotidiano/2017/06/1894258-acoes-na-cracolandia-criam-dispersao-de-usuarios-pela-regiao-central-de-sp.shtml
199,8.jun.2017 à 0h28,Folha de S.Paulo - Mundo,Eleição para Assembleia Constituinte da Venezuela será em 30 de julho,"No mesmo ato um jovem ficou cego de um olho ao ser atingido por uma bala de borracha. Em Maracaibo, segunda maior cidade do país, guardas roubaram os equipamentos de sete jornalistas. ...",https://www1.folha.uol.com.br/mundo/2017/06/1891228-eleicao-para-assembleia-constituinte-da-venezuela-sera-em-30-de-julho.shtml
