,index,date,name,title_text,content_text,link,date_b
197,144,4.jun.2013 às 14h07,Folha de S.Paulo - Mundo,Turquia usa gás lacrimogêneo feito no Brasil em repressão a protestos,"""Os produtos não letais são projetados especificamente para incapacitar temporariamente as pessoas, sem causar danos irreparáveis ou morte. ...",http://www1.folha.uol.com.br/mundo/2013/06/1289567-turquia-usa-gas-lacrimogeneo-feito-no-brasil-em-repressao-a-protestos.shtml,2013-06-04
198,120,4.jun.2013 às 14h07,Folha de S.Paulo - Mundo,Turquia usa gás lacrimogêneo feito no Brasil em repressão a protestos,"""Os produtos não letais são projetados especificamente para incapacitar temporariamente as pessoas, sem causar danos irreparáveis ou morte. ...",http://www1.folha.uol.com.br/mundo/2013/06/1289567-turquia-usa-gas-lacrimogeneo-feito-no-brasil-em-repressao-a-protestos.shtml,2013-06-04
199,96,4.jun.2013 às 14h07,Folha de S.Paulo - Mundo,Turquia usa gás lacrimogêneo feito no Brasil em repressão a protestos,"""Os produtos não letais são projetados especificamente para incapacitar temporariamente as pessoas, sem causar danos irreparáveis ou morte. ...",http://www1.folha.uol.com.br/mundo/2013/06/1289567-turquia-usa-gas-lacrimogeneo-feito-no-brasil-em-repressao-a-protestos.shtml,2013-06-04
200,216,4.jun.2013 às 14h07,Folha de S.Paulo - Mundo,Turquia usa gás lacrimogêneo feito no Brasil em repressão a protestos,"""Os produtos não letais são projetados especificamente para incapacitar temporariamente as pessoas, sem causar danos irreparáveis ou morte. ...",http://www1.folha.uol.com.br/mundo/2013/06/1289567-turquia-usa-gas-lacrimogeneo-feito-no-brasil-em-repressao-a-protestos.shtml,2013-06-04
201,24,4.jun.2013 às 14h07,Folha de S.Paulo - Mundo,Turquia usa gás lacrimogêneo feito no Brasil em repressão a protestos,"""Os produtos não letais são projetados especificamente para incapacitar temporariamente as pessoas, sem causar danos irreparáveis ou morte. ...",http://www1.folha.uol.com.br/mundo/2013/06/1289567-turquia-usa-gas-lacrimogeneo-feito-no-brasil-em-repressao-a-protestos.shtml,2013-06-04
202,168,4.jun.2013 às 14h07,Folha de S.Paulo - Mundo,Turquia usa gás lacrimogêneo feito no Brasil em repressão a protestos,"""Os produtos não letais são projetados especificamente para incapacitar temporariamente as pessoas, sem causar danos irreparáveis ou morte. ...",http://www1.folha.uol.com.br/mundo/2013/06/1289567-turquia-usa-gas-lacrimogeneo-feito-no-brasil-em-repressao-a-protestos.shtml,2013-06-04
203,240,4.jun.2013 às 14h07,Folha de S.Paulo - Mundo,Turquia usa gás lacrimogêneo feito no Brasil em repressão a protestos,"""Os produtos não letais são projetados especificamente para incapacitar temporariamente as pessoas, sem causar danos irreparáveis ou morte. ...",http://www1.folha.uol.com.br/mundo/2013/06/1289567-turquia-usa-gas-lacrimogeneo-feito-no-brasil-em-repressao-a-protestos.shtml,2013-06-04
204,72,4.jun.2013 às 14h07,Folha de S.Paulo - Mundo,Turquia usa gás lacrimogêneo feito no Brasil em repressão a protestos,"""Os produtos não letais são projetados especificamente para incapacitar temporariamente as pessoas, sem causar danos irreparáveis ou morte. ...",http://www1.folha.uol.com.br/mundo/2013/06/1289567-turquia-usa-gas-lacrimogeneo-feito-no-brasil-em-repressao-a-protestos.shtml,2013-06-04
205,121,17.abr.2013 às 4h00,Folha de S.Paulo - Mercado,"Copa, Olimpíada e estratégia nacional impulsionam setor de defesa e segurança","A empresa Condor, especialista em armas não letais como bombas de gás lacrimogêneo, balas de borracha e pistolas de choque, anunciou que vendeu 76 trajes antibombas de fabricação alemã para a ...",http://www1.folha.uol.com.br/mercado/2013/04/1263841-grandes-eventos-e-estrategia-nacional-impulsionam-setor-de-defesa-e-seguranca.shtml,2013-04-17
206,193,17.abr.2013 às 4h00,Folha de S.Paulo - Mercado,"Copa, Olimpíada e estratégia nacional impulsionam setor de defesa e segurança","A empresa Condor, especialista em armas não letais como bombas de gás lacrimogêneo, balas de borracha e pistolas de choque, anunciou que vendeu 76 trajes antibombas de fabricação alemã para a ...",http://www1.folha.uol.com.br/mercado/2013/04/1263841-grandes-eventos-e-estrategia-nacional-impulsionam-setor-de-defesa-e-seguranca.shtml,2013-04-17
