,index,date,name,title_text,content_text,link,date_b
114,63,30.abr.2003 à 0h00,,Segurança: Feira em SP mostra apetrechos não-letais,"""Uma arma chamada não-letal 
pode até matar se não for usada 
adequadamente"", disse José Danghesi, diretor da Interdefesa. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff3004200313.htm,2003-04-30
115,133,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O não-letal, 
na verdade, é um conceito.""
A operação da tropa de choque 
na penitenciária foi criticada pelos familiares, que acusaram a PM 
de ter sido violenta. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200153.htm,2001-03-27
116,125,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O 
não-letal, na verdade, é um conceito"", diz Botelho. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200115.htm,2001-03-27
117,124,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O não-letal, 
na verdade, é um conceito.""
A operação da tropa de choque 
na penitenciária foi criticada pelos familiares, que acusaram a PM 
de ter sido violenta. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200153.htm,2001-03-27
118,17,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O 
não-letal, na verdade, é um conceito"", diz Botelho. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200115.htm,2001-03-27
119,115,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O 
não-letal, na verdade, é um conceito"", diz Botelho. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200115.htm,2001-03-27
120,114,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O não-letal, 
na verdade, é um conceito.""
A operação da tropa de choque 
na penitenciária foi criticada pelos familiares, que acusaram a PM 
de ter sido violenta. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200153.htm,2001-03-27
121,104,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O 
não-letal, na verdade, é um conceito"", diz Botelho. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200115.htm,2001-03-27
122,103,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O não-letal, 
na verdade, é um conceito.""
A operação da tropa de choque 
na penitenciária foi criticada pelos familiares, que acusaram a PM 
de ter sido violenta. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200153.htm,2001-03-27
123,92,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O 
não-letal, na verdade, é um conceito"", diz Botelho. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200115.htm,2001-03-27
